entry_angle,speed,speed_variance,stop_duration,time_of_intrusion,path_deviation
258.5243074,0.428617248,0.349408445,0.0,9,1.087544221
343.9885305,0.966962694,0.850254943,248.113295,19,1.377001723
6.563729763,2.256157018,1.019762988,0.0,21,1.566266592
70.48007485,1.684544433,1.117575681,71.61722059,12,1.386928608
2.722634992,1.746721602,0.614435074,0.0,6,1.0
233.0908971,0.441727279,0.842852002,0.0,22,1.419645803
323.2909976,0.905990695,0.400157262,0.0,6,1.575749845
87.65362677,2.001707395,0.263663203,85.12398838,19,1.419180943
333.7324361,0.443126704,0.053020219,78.54079337,10,1.676517916
21.6962605,1.271888322,0.743432466,0.0,9,1.768758384
336.3969696,1.384339028,0.0,149.1850414,11,1.022082835
126.5841674,0.919277664,0.949181285,265.7205322,12,1.0
36.51149824,1.28434391,0.456478862,39.61204363,11,1.0
174.9138333,3.129457201,0.482927886,0.0,11,1.328531164
92.43956438,0.637189887,0.869597423,0.0,5,1.545169947
102.5542447,3.754406688,0.0,135.4584138,2,1.250037853
110.6243874,0.474095009,0.511198456,107.5118548,7,1.0
289.0893232,3.476437811,1.231372616,0.0,16,1.418748634
194.0980596,2.367824102,0.486447786,0.0,12,1.304536618
112.0707717,1.328833047,0.070748355,0.0,7,1.364358736
219.720162,3.568189401,0.461379911,0.0,4,2.023855229
257.8142427,2.365995433,1.123563923,0.0,23,1.627347768
98.14464026,0.892444146,0.29395569,0.0,3,1.24641891
148.8776765,1.137103188,0.0,104.8195315,15,1.0
43.8789936,0.302750525,0.413244837,0.0,17,1.837923803
65.21376583,0.901332431,0.038102862,0.0,3,1.0
245.2024274,1.76338126,0.0,249.3613821,10,1.187359965
65.31780517,0.692777076,0.901468653,0.0,7,1.0
189.0588181,1.863026948,1.019219355,0.0,0,1.136793117
255.2566542,0.568145973,0.767603863,71.03638182,12,1.263739483
38.47569231,2.667663047,0.95739313,0.0,20,1.0
204.2323991,0.33494574,0.437454519,0.0,21,1.0
92.36260213,3.316714184,1.140701783,221.4556915,3,1.0
346.6536751,0.706937452,0.348657893,0.0,3,1.0
174.0764328,1.094457051,0.600206271,278.3248917,3,1.0
290.1573179,0.46902496,0.2625327,190.2496633,12,1.186870628
198.0815552,0.425669805,0.03915432,0.0,18,1.908628866
15.62851183,1.890309198,0.345658183,0.0,15,1.06045206
227.9344952,0.752481216,1.491686804,57.76893732,13,1.087953033
342.5052032,3.437390774,1.213342684,0.0,9,1.258165614
216.5802553,1.714317971,0.91004845,0.0,4,1.564754879
294.9079894,1.092080493,0.428579143,0.0,14,1.52459111
318.3143268,3.497678377,0.419501315,41.93235362,5,1.0
82.1087179,1.305802582,1.285319587,0.0,18,1.0
76.33614237,2.663953904,0.608925351,0.0,13,1.743090957
219.953156,1.523911677,0.91626046,175.5001472,10,1.091467133
147.9702491,2.776873877,0.378511917,195.9642657,2,1.685245766
302.350069,2.27785496,0.481073557,0.0,1,1.586887467
324.0083244,2.370351878,0.91226779,279.2737291,5,1.0
127.2316965,0.973604079,0.305838713,118.6154725,23,1.0
85.27340123,1.602844747,0.739307937,88.11373582,7,1.166710787
280.9891855,1.871170332,0.319870438,0.0,0,1.460203205
98.9301728,1.435291331,0.804072863,35.01706031,13,1.193028994
296.1411547,1.876223293,0.307868099,78.60496412,15,1.222010429
152.5457713,1.72192397,1.301026088,0.0,16,1.313901665
240.3179637,1.28160061,0.574303129,0.0,7,1.259659936
34.39271298,1.624558636,0.90979649,0.0,16,1.286913996
224.5893569,3.463051231,0.591735638,170.1983444,12,1.0
162.6363643,0.602643417,0.399451862,283.7656168,18,1.175373244
211.1790467,0.825366786,0.829721612,0.0,8,1.171723327
60.48511479,3.258437944,1.061520594,49.58796018,2,1.0
265.2745482,1.433366949,0.020658563,0.0,17,1.0
310.6069479,1.472664729,0.652414162,0.0,0,1.0
78.02632803,2.276741724,0.556763931,0.0,12,1.454372049
34.45723999,0.382223451,0.68390842,0.0,12,1.0
8.509890977,3.546647105,1.141539135,94.2139348,11,1.251674486
231.1097402,1.488219359,0.92651108,119.0303258,0,1.103690552
218.553853,2.104955362,1.062659734,0.0,9,1.225928225
196.8110686,3.645306918,0.705241168,0.0,18,1.664122785
83.5009546,1.529899176,0.426551956,277.0509153,21,1.00662258
140.7261585,1.098952302,0.0,0.0,6,1.259985735
214.0114807,0.302371494,1.166129066,61.55040879,13,1.555225127
178.8360692,1.562702005,0.0,0.0,5,1.361621089
355.6027873,1.71548418,1.23502781,0.0,5,1.0
49.11831092,0.912483941,0.896371077,0.0,8,1.0
250.2520395,0.697014162,1.387421295,0.0,19,1.0
145.5547565,1.040773274,0.706284613,0.0,15,1.372556386
154.1518614,1.836112805,0.800120035,0.0,4,1.28164783
258.3351956,3.593545721,0.525895721,0.0,14,1.555025628
249.2770145,0.424117877,0.630316579,75.65309486,0,1.167365624
356.8521577,1.183464254,0.310106423,116.4269749,3,1.0
46.2219442,1.314090455,0.553031747,143.5119334,9,1.0
37.47947378,2.117259118,0.261396517,0.0,5,1.0
260.7619742,0.833857443,0.618489582,95.64894003,22,1.0
208.2192901,2.626655664,0.589740981,136.4819436,1,1.824154999
98.69783996,1.903314668,0.591929835,152.6534339,9,1.0
28.59097284,0.447476278,0.563881499,135.1544521,21,1.0
30.83696985,1.418993685,0.352774138,0.0,18,1.015275435
321.9087149,0.303956473,0.823819022,235.4416899,22,1.712853178
69.0722369,0.700469872,0.725964156,0.0,8,1.488704274
116.4137624,1.25741123,0.710508839,92.47671103,10,1.197687464
81.5963048,3.061274513,0.223287289,0.0,3,1.0
127.7986701,2.985328452,0.869333358,0.0,23,1.247334038
24.99258339,0.703836675,0.294483041,101.152774,9,1.580245813
186.8615247,1.085664194,0.39089367,206.2740368,5,1.792886059
24.34052289,1.052673332,0.636698214,0.0,2,1.0
288.1283428,1.096250583,1.060062209,82.16520553,12,1.0
84.13634949,0.372503596,0.116870283,171.563974,18,1.271115491
194.4042893,1.849517666,0.204536406,179.5074251,2,1.731665974
316.8284715,1.296117131,0.0,0.0,19,1.0
234.3158529,1.560743196,0.802484602,183.3704194,17,1.0
191.8648032,2.301756094,0.465089732,0.0,11,1.043487174
116.7601511,3.392722534,0.769764926,136.4204392,11,1.0
119.8806887,1.697634823,0.735296471,0.0,20,1.0
241.0153039,0.759635365,0.915213055,83.96697381,11,2.077136605
357.89017,3.340640132,0.600575669,0.0,23,1.127900944
238.2621083,0.381237422,0.316279154,191.961593,6,1.0
200.8020303,3.485140221,0.6928054,211.5133121,8,1.0
263.0341837,0.377736711,0.765822442,0.0,11,1.213700653
167.4740204,0.328013749,0.460659144,161.450385,18,1.00848314
21.65124334,2.307725939,0.636333484,105.6430423,3,1.542989621
202.4268537,0.936221208,0.061996498,110.1254916,23,1.0
344.7451024,0.532871091,0.091003146,298.6982772,9,1.220506224
63.10905925,1.350702327,0.0,0.0,18,1.203277917
248.4017607,0.594833966,0.71542326,0.0,16,1.441915884
72.33612792,0.897810871,0.895985944,222.8303468,17,1.154468919
192.8979664,1.354004943,0.029768498,0.0,9,1.457552994
34.80352187,3.881493446,0.664445424,0.0,23,1.345790363
162.1335371,3.919969816,0.778864429,43.14018217,11,1.570348266
272.2187984,0.911064111,0.440278045,0.0,22,1.463215923
125.1257487,3.409969277,1.240619571,0.0,19,1.153224829
239.3682208,2.854871339,0.017144722,232.6312457,7,1.890228695
286.3619859,3.045571466,0.448976362,80.12438271,18,1.022588204
333.784015,0.740121658,0.0,0.0,0,1.84097438
84.47114947,2.950033514,0.73825087,0.0,3,1.662107974
143.7537297,1.629883704,0.307229898,74.25922001,5,1.500525895
54.8697648,0.759057396,0.0,0.0,21,1.228583887
357.2940608,0.303251138,0.837603964,0.0,3,1.0
333.7203485,2.262524422,0.53725495,41.14668767,15,1.344669883
194.3845669,1.908446206,0.4772093,238.064349,7,1.340753217
303.131986,1.903013039,1.050975353,129.9299428,8,1.225882507
187.5448718,0.519715561,0.287508249,272.2676409,14,1.48334365
224.4908477,1.78273571,0.857581039,0.0,17,1.628583114
32.08479556,0.470844416,0.91572003,252.3851063,2,1.0
271.8973514,3.900768589,0.374999414,30.16529762,23,1.002550975
45.97685411,3.941596299,0.60338726,0.0,16,1.0
297.3843469,1.799829454,1.271497287,66.07002278,0,1.416601252
281.5301116,2.088619622,0.196083462,0.0,6,1.894854574
255.1480912,2.768378304,0.821972307,30.04716937,9,1.0
13.01773699,0.477718808,0.624844453,169.8398885,14,1.0
109.1262081,1.740817658,1.108273888,136.1527682,22,1.0
94.72052517,0.514241439,0.586506288,102.4009079,12,1.057582846
129.6491067,3.109684381,0.874301224,0.0,22,1.0
31.55138883,3.339597456,0.0,111.8039301,4,1.735808552
337.3048163,3.090689968,0.0,0.0,6,1.569126
199.3688067,1.051239541,0.180304432,236.0605975,13,1.373581559
109.9887518,0.301718211,0.423381711,0.0,13,1.659656609
142.9133461,0.494944402,0.458330441,0.0,8,1.63847092
160.9929146,0.774642264,1.036911632,240.3720569,21,1.273862084
216.21396,0.399443127,0.44280461,277.2562127,5,1.0
185.644594,0.452459381,0.609530485,0.0,18,1.0
330.9811104,2.736633011,0.655824383,182.0229518,14,1.264875446
178.9068538,2.874947646,0.347399253,0.0,15,1.0
357.1768853,1.610248978,0.592677707,116.2916977,22,1.991422927
306.5129848,1.774215558,1.020464417,116.8816282,21,1.362837121
75.06378517,0.804795098,0.719676486,106.7772485,11,1.341298672
335.0142773,1.025982294,0.837282942,0.0,20,1.678840734
41.89190324,1.903341014,0.73328812,220.449775,2,1.41076579
294.2818951,2.946708359,1.258849667,139.842796,2,1.193997373
137.0243857,1.440218973,0.179039946,86.60579112,5,1.905544364
316.0707554,3.436812555,1.600246955,68.10411776,21,1.473746674
312.5004084,1.450717986,0.998536748,0.0,20,1.102438376
290.133144,1.392750184,1.071255698,0.0,18,1.371325357
284.4109571,0.958445586,1.123981786,151.1069342,11,1.088021518
109.6844901,3.467660239,1.014537461,85.41387112,15,1.0
29.1309419,2.179715836,0.083956138,0.0,17,1.615919765
145.0728644,2.808471512,0.146797331,270.1830582,3,1.099482562
62.4688254,0.996926098,0.879683859,271.1878361,19,1.0
250.182392,0.455764731,0.831031869,0.0,12,1.372370325
124.5959016,3.384890962,0.95432079,0.0,12,1.719511196
351.2196723,3.222417306,0.618658153,0.0,1,1.0
230.7499478,3.980795592,0.073085215,0.0,8,1.010288525
296.0930029,3.979174148,0.555948928,0.0,10,1.0
47.70888219,0.801095011,0.896545518,0.0,2,1.0
310.3252136,3.797622186,0.498731461,0.0,16,1.319114936
332.1925886,3.987823976,0.598097347,84.68867472,11,1.0
175.3422908,0.948349874,0.612021248,0.0,4,1.606239867
218.2510576,0.931219173,0.391197061,0.0,13,1.0
275.3315283,0.627645822,0.274436345,71.40151638,18,1.534951706
62.94190581,0.934719661,1.44335019,104.2434517,21,1.415721742
180.9237875,3.431139271,1.223440018,0.0,16,1.0
143.51869,0.385136023,1.028056935,102.15654,3,1.098500195
52.69463718,1.596738863,0.766012438,0.0,0,1.369442957
132.312392,0.407853013,0.198119758,65.94922112,16,1.512148316
24.54203138,0.775390182,0.954920868,0.0,9,1.845369893
9.292286502,2.717222105,1.046123831,0.0,7,1.385791034
48.6598641,2.164692991,0.462209945,221.4424811,10,1.28172354
346.7214402,3.430343905,0.172919736,233.4430898,19,1.309352209
197.8306329,2.229362485,0.770767951,0.0,9,1.197869758
347.695978,0.330109775,1.027165879,85.04789473,18,1.11274568
155.6992362,1.099382779,0.343984209,0.0,5,1.0
112.2538079,1.595319546,0.811483854,0.0,10,1.454399439
182.2110706,0.805933423,0.237024017,0.0,15,1.0
158.2242079,3.739233997,0.145328243,285.7778849,9,1.368842045
38.03928633,3.619158522,0.681946701,0.0,21,1.286066174
230.6974733,1.573824069,0.274244911,228.6394852,0,1.556760568
77.7737457,0.493010746,0.772034373,297.7388867,7,1.394652714
223.0516638,1.568727942,0.0,57.14124894,16,1.0
234.0723933,1.373261732,0.257186567,0.0,18,1.0
54.72894713,3.143474622,1.011642131,0.0,8,1.715324412
22.08586576,3.654019763,0.877006123,44.59169299,19,1.131524701
281.074171,0.53285962,0.767616253,121.7599788,7,1.858941652
165.5281526,2.871679278,0.421807333,0.0,8,1.0
20.93896638,3.343067058,0.605483907,45.00039687,15,1.372455577
358.1518742,0.967405077,0.510095714,0.0,13,1.642241369
20.80100196,0.57350221,1.533509856,0.0,23,1.334891819
250.2126824,0.85741013,0.726574165,0.0,5,1.384782398
354.1244131,2.747394339,0.293356351,0.0,8,1.528864899
86.10483752,1.683730694,0.567634472,231.6550203,10,1.630790099
51.20977273,2.295822273,0.0,87.07078397,21,1.541399375
43.69857819,0.856907286,0.0,0.0,14,1.791498868
109.1790531,3.76965939,1.185085601,278.1138695,14,1.110902033
36.37649196,3.040784452,0.709475408,0.0,4,1.968317076
249.178083,1.109859757,0.419364715,66.19111421,7,1.0
22.42504733,2.595059107,0.589391542,154.2104048,19,1.683210792
183.3919661,1.980322073,0.558332917,55.84132498,2,1.457791135
358.8108674,0.786270211,0.627036043,0.0,19,2.196432839
293.029297,1.13688032,1.059099079,233.6083404,3,1.41944147
221.4789978,1.476232814,0.814174905,98.85443153,6,1.574801626
110.2513035,1.805905647,0.436166326,0.0,16,1.0
224.6025011,0.832390681,0.0,57.8766207,11,1.641747012
189.734927,2.834682947,0.199075493,144.9168281,5,1.412725723
153.3900182,1.145889246,0.903382457,0.0,23,1.594567497
47.05573563,2.407638987,1.22483905,197.903376,22,1.0
319.1775175,0.415780633,0.248821489,0.0,20,1.100476792
161.9224736,3.120008728,0.188355189,32.88228565,3,1.37258205
70.06410426,1.2920141,0.427046889,157.3563531,17,1.271529956
132.3933663,2.833360761,1.313762477,0.0,15,1.409081082
149.0867109,1.406399853,0.659080805,47.44543149,0,1.366150731
297.9136424,0.922364679,0.295095127,219.4501163,16,1.101493526
264.101177,2.58501539,0.4555472,270.6856212,4,1.204384675
276.9497617,2.183929135,0.388725815,106.8036555,22,1.001252599
3.971255194,1.91420879,0.881653317,39.54741877,17,2.4028714
149.8154393,0.459831586,1.381392694,101.6346923,5,1.435888115
173.2838946,3.560406994,0.652332741,0.0,22,2.002459085
6.909219656,3.791123461,1.037502025,60.04489248,12,1.0
93.53275515,0.542799908,0.061572695,0.0,7,1.264619843
273.7043363,0.686989257,1.536402231,0.0,18,1.12155303
49.35949406,1.813748296,0.064368261,0.0,15,1.458374646
192.7116473,0.369436171,1.084738734,111.1042193,17,1.381657417
77.47267393,0.804571422,0.735448566,0.0,6,1.0
4.363478872,1.768410543,0.096758169,0.0,23,1.490337623
86.83252474,1.558817235,0.933780881,253.9065855,8,1.407021829
351.3145518,1.758673885,0.588367728,0.0,20,1.417830283
288.5533603,0.696473504,0.235310786,58.35993793,0,1.76093477
345.447592,1.12813504,0.604293556,0.0,8,1.679100509
175.6274558,1.902918973,0.0,0.0,9,1.950065768
39.50503152,0.407419782,0.407056802,0.0,20,1.435572982
197.265416,1.259098205,0.214226693,0.0,17,1.665570709
163.5758404,1.476905426,0.527044094,0.0,21,1.223864528
303.9685498,0.599215373,0.0,0.0,0,1.376803314
35.30972908,2.434833669,0.0,51.84133171,12,1.532402203
175.7668093,0.343622408,0.26036248,0.0,13,1.102298755
54.01751929,1.253549776,0.584676776,233.749702,22,1.324691897
116.8833337,0.430594702,0.210698506,0.0,6,1.0
265.4485479,3.211817886,0.78461842,0.0,7,1.793581292
171.3665266,0.42249778,0.880835348,120.7279982,0,1.805200707
135.3197827,3.874379098,0.262345324,0.0,1,1.0
142.0114603,1.782988357,1.156187791,105.1353816,10,1.763089404
165.4008366,2.382366078,0.478839824,0.0,0,1.687199286
282.6059558,1.691910027,1.332613222,0.0,23,1.427968504
321.150488,3.232358163,0.496150382,254.0974233,11,1.42894515
343.9204871,1.207885872,0.151345496,32.54570913,7,1.529023223
283.2852191,0.985593911,1.091236544,59.57794302,2,1.0
113.5464825,2.844627756,0.18343893,0.0,9,2.221628102
247.7284942,3.366853181,1.055081707,163.0144567,14,1.0
157.5371247,0.785036406,0.648250234,0.0,11,1.0
91.68142394,1.755499069,0.377645465,66.49076805,1,1.724581335
302.7137686,2.821065853,0.292628643,74.26224124,4,1.667074347
13.83348563,3.769826914,0.565501873,0.0,8,1.98163981
324.6343172,0.632672569,0.871939365,0.0,17,1.341786184
166.1318873,0.730249973,0.58396403,190.9954417,5,1.0
229.3925317,1.408266774,1.19180341,0.0,10,1.326091862
237.367412,1.592658648,0.129691718,59.31525361,13,1.640880794
322.2423867,2.51875999,0.56135469,239.0121403,0,1.02206844
229.2010856,0.979853153,1.040264054,58.05646794,22,1.0
221.0160905,1.616838377,0.118440375,0.0,3,1.312676213
23.9947346,0.46129538,1.016105546,92.53945264,6,1.011102892
186.6268879,0.615436398,0.607918403,34.9426332,8,1.230409687
54.06084029,0.954613408,0.644047377,0.0,16,1.052911225
265.4761567,1.970728164,0.464178745,0.0,16,1.533017039
184.3998915,1.994753688,0.116414703,0.0,10,1.120073542
244.8820005,0.675500682,0.56847631,0.0,22,1.092821362
15.00224422,3.604232894,0.377686478,0.0,11,1.58207993
30.52512578,3.468008509,1.2097223,0.0,14,1.0
257.8764197,3.6939972,0.804169046,0.0,1,1.0
25.95036096,1.724460423,0.61379952,107.9878198,7,1.435504268
25.652422,1.12952661,1.127095658,111.4603171,19,1.0
4.359051085,2.158297242,0.577555122,0.0,22,1.82036362
344.3405034,0.365282084,0.881152246,0.0,1,1.0
265.5030094,3.752612059,1.065684719,0.0,23,1.252237658
127.1705071,1.933014873,0.491093371,237.1478345,5,1.0
106.7528093,2.19662292,0.773976487,0.0,0,1.885128386
125.8931627,0.726455864,0.425323599,268.515993,17,1.0
278.8752712,1.741107042,1.058473225,232.3385443,3,2.067080698
238.09342,0.754469913,0.589102591,0.0,7,1.333301766
66.67040443,2.638844197,1.148247958,0.0,7,1.22617083
62.67936072,1.050974036,0.679542858,76.23733602,13,1.0
35.4224339,1.054739636,1.618344949,0.0,19,1.96639622
237.7089791,1.177704461,0.317138756,45.77495329,13,1.503151783
275.1741584,3.079045887,0.943880813,0.0,0,1.0
95.4167142,2.067643283,0.582738842,54.46936155,19,1.091523403
7.540185971,1.852139564,0.50995527,0.0,2,1.0
29.58180029,3.019539347,0.0,211.3079201,14,1.0
348.4296125,3.279203497,0.629112769,34.59123701,18,1.254250279
106.3601199,0.96717776,0.210291212,75.99451101,0,1.954732199
276.9203332,2.007097984,0.476125032,0.0,2,2.296687576
224.8788848,1.69637585,0.226015829,0.0,19,1.513269273
137.4982703,3.95464061,0.279536129,103.4251311,0,1.0
74.04741439,2.267340498,0.170930391,273.7826995,18,2.231749868
43.69911054,1.628860585,0.17505728,113.9786397,16,1.0
221.4046685,0.967980909,0.0,0.0,12,1.643565058
278.868161,1.472077835,0.750485258,0.0,19,1.326322198
231.8055313,0.999027999,0.607238945,68.08452893,15,1.793167459
190.908768,3.794260933,0.883116838,0.0,11,1.0
15.10244044,3.613090449,0.443243035,205.4469964,6,1.713916606
348.6559599,1.181325856,0.336098831,0.0,23,1.880485058
287.537109,2.6643585,0.564853573,269.6339054,23,1.464038812
105.4159332,2.471028903,0.880679934,0.0,16,1.305220448
352.7893186,0.494545408,0.71993595,280.5851257,10,1.708182069
216.6773723,3.588882402,0.605176227,0.0,21,1.836862978
209.672157,0.771598153,0.865753224,117.198168,7,1.113702004
269.3063446,0.725953229,0.602019862,0.0,9,1.046115453
292.2371237,3.255249402,0.363389421,256.7302424,15,1.042079977
236.3322986,3.142897131,0.963016083,283.1842632,9,1.0
46.11446869,0.907333206,0.100655415,101.3741489,23,1.673335475
121.7763022,2.090221991,0.031859086,141.0130082,7,1.297410047
334.1101105,2.757502897,0.590023119,0.0,4,1.186325241
80.86162026,1.303478698,0.634333353,0.0,16,1.12256889
133.9801286,3.77920279,0.693209167,167.1785572,12,1.475063993
155.5476779,1.996762585,0.46895452,31.44917805,9,1.034874434
158.1857963,2.962263622,1.14123412,93.85954044,9,1.659010523
220.6582497,0.476919868,0.000582379,193.2003595,20,1.148969193
339.5073016,1.008774755,0.653993742,139.9357714,22,1.0
86.64937626,1.020194923,0.903458466,0.0,11,1.541974576
43.74049547,1.659490171,1.153740694,146.3958194,11,1.0
71.08937635,3.811721128,1.133731091,0.0,6,1.271727369
319.2929641,3.759590415,0.161525249,0.0,10,1.674075067
232.4918926,0.664062956,0.744855288,114.5310563,19,1.319403452
102.9264441,3.608586928,0.514382036,0.0,23,1.343311759
293.740898,2.823845256,0.592420575,84.5415121,11,1.124579588
310.0931987,3.893016757,1.053572,217.1107918,3,1.367305325
304.7451619,0.990757616,1.359971807,99.5927191,17,1.050442281
330.8135521,3.120385108,0.704364318,182.5087405,9,1.510883767
90.80676726,1.195775111,0.0,0.0,19,1.165666852
271.8150943,3.434655574,0.0,149.4968493,1,1.224635043
165.794219,1.451215313,0.581400123,53.58427626,0,1.0
303.119479,0.872748401,0.999025821,114.3876547,13,1.506909394
262.2566438,3.254674221,0.285825807,256.4860764,16,1.082591362
279.5210807,0.732626267,0.523529859,0.0,3,1.0
236.2182616,1.175511452,1.247163401,149.017647,8,1.092611565
63.87435701,1.643997954,0.441407976,0.0,6,1.625770037
196.2096908,0.604853519,1.301139892,169.4040723,20,1.531991745
354.4811062,3.507243761,0.427889457,84.12008081,21,1.0
337.4597039,1.016893355,0.961708093,64.54304109,16,1.022257845
15.54254489,0.854991174,0.630741413,115.1335697,2,1.875428274
59.33333366,0.958798235,0.910653763,128.7690168,0,1.80225375
47.42235844,0.639677278,1.403456416,39.68522053,9,1.0
261.3527676,1.719196561,0.767868254,105.8109304,4,1.659387458
294.4027187,0.695951418,1.104429439,0.0,3,1.0
76.86409187,0.377410441,0.242147431,97.38314296,18,1.0
182.1069695,3.574139005,0.227428881,148.6142244,5,1.0
302.6530901,1.188394767,0.0,0.0,5,1.595221522
263.8085561,1.209738994,0.177741277,0.0,8,1.313331855
195.205394,3.862316182,1.206906661,263.9164155,19,1.502784159
212.5251686,0.90476992,0.732584859,0.0,8,1.0
183.0097969,3.605260843,0.49303917,225.1796043,14,1.653461941
107.1174425,0.835393525,0.681678005,0.0,19,1.954352227
203.4079174,1.14104969,0.872078622,274.2298539,7,1.396240231
247.9987087,0.416114547,0.911402394,0.0,23,2.094605474
314.3962497,1.236171982,0.687430958,0.0,1,1.64830162
229.0648874,0.370147944,1.153086973,0.0,9,2.022768031
274.0037533,2.245478639,0.211695423,0.0,13,1.208044271
57.62578858,0.587728546,0.45973365,0.0,23,1.428247621
166.1606908,0.992533301,1.06810511,279.0884832,1,1.028659414
3.359383138,3.65455391,0.982542921,172.8800772,23,1.0
88.80439123,0.796926803,0.74833155,65.17406744,21,1.0
261.5262174,0.359273309,0.382833295,289.0320807,12,1.413877328
357.0515825,1.754931733,0.915026979,0.0,18,1.0
35.70411585,0.633148688,0.236335376,97.00911466,6,1.345433444
144.5379537,0.862186916,1.072806228,113.9617623,11,1.0
288.0255487,2.897853419,1.20868916,0.0,5,1.167751964
73.45282847,1.814796173,0.369552634,199.2192036,2,1.404147692
199.8305817,0.961632833,1.635331724,0.0,4,1.018087916
263.9056666,0.909623399,0.20106617,0.0,3,1.174696273
221.7547621,1.56371768,0.524388764,127.7731626,13,1.292071888
67.68890446,1.565017769,0.514542704,0.0,5,1.144395168
127.9384447,1.885228984,0.558474361,0.0,16,1.414250481
282.1650424,2.495472328,1.169931915,201.9732457,16,1.0
199.5215451,0.622228889,0.77509207,0.0,23,1.0
1.882660875,3.001411181,0.267437628,88.20622504,12,1.0
273.9566736,1.265149002,0.643614263,278.7033571,23,1.215185585
12.71208778,1.590986685,0.865285124,269.6524132,11,2.023018254
268.4641618,0.440681823,0.808329274,267.7180966,23,1.531654403
72.89300166,3.413121629,1.088872847,225.4309986,1,1.0
344.9064528,3.070999431,0.635755726,76.36868279,13,1.383512829
132.4586705,1.646860224,0.919838551,0.0,4,1.079489242
117.6953819,2.110758268,0.543061329,188.700857,7,1.118078283
53.59969812,1.730762302,0.341295719,268.910699,14,1.008735632
110.0175176,1.079831067,0.143452832,218.0080643,8,1.187928352
315.5942743,2.857858118,1.226594461,0.0,15,1.0
358.6803615,3.701201097,0.0,0.0,12,1.251168843
132.591431,1.6588347,0.701618373,76.19460687,21,1.426201118
161.4998271,3.266677164,0.763857475,0.0,14,1.0
259.9455378,2.928669747,0.207724825,0.0,3,1.088152046
319.030481,0.705090453,0.960380215,33.75854473,15,1.0
213.4959603,0.875152618,0.059808418,35.6629218,11,1.137624728
140.9492513,3.543281474,0.368126127,0.0,19,1.33570422
148.5438627,0.560063703,0.985876168,0.0,21,1.224237278
250.4225327,0.579509479,0.079695388,0.0,11,1.561613874
1.158574898,0.771965593,0.926791967,223.1173025,14,1.681708074
223.0521615,0.999771244,1.046313314,0.0,4,1.063859784
127.9774838,0.404366975,1.029249512,0.0,0,1.206984268
285.9110393,1.353154402,0.749750541,0.0,19,1.0
33.47663034,2.535296325,0.264581086,0.0,2,1.106917388
211.7528161,2.459979227,0.203907307,0.0,7,1.320648677
173.1502404,3.010127568,0.398650572,189.4992706,6,1.601475044
231.2371893,0.610741689,0.0,103.4360114,12,1.260506053
23.34729401,3.632251147,0.609285624,251.2768766,9,1.42320616
208.7941635,2.100337687,0.553950856,0.0,16,1.0
202.1344517,2.34572105,0.630354203,152.5058588,10,1.397485715
201.837634,3.26542062,0.503914446,182.2135607,7,1.0
217.25556,3.704295968,0.670677473,0.0,22,1.927783024
243.5284574,0.328009191,0.631707311,30.66491409,14,2.025906579
289.7960399,3.173533528,0.015966601,0.0,11,1.916985259
97.13545925,0.900596656,0.711981799,0.0,17,1.0
297.0177877,0.434803268,0.59156449,0.0,9,1.562557535
179.3720456,1.059979272,0.0,208.2576068,11,1.0
27.74098049,1.071899419,0.957930251,85.59406414,3,1.728083128
21.07833453,0.426203091,0.480682525,39.4552881,14,1.285701323
120.3257947,1.548719606,0.854252159,0.0,17,1.0
282.5629118,1.112201367,0.582284226,63.07655838,12,1.54047822
254.7651365,0.688512967,0.0,114.8755091,23,1.161560059
283.9013873,1.513857359,0.700207496,0.0,16,1.159910542
186.2168603,0.436622231,0.798562973,0.0,0,1.510767337
158.4716393,0.514740926,1.068217915,82.98752155,23,1.699133755
53.08290961,0.920714074,0.96757708,0.0,4,1.406760652
118.1493913,1.533753321,1.079326716,0.0,16,1.0
156.2469718,2.59260409,0.894538421,0.0,19,1.405877184
31.89615468,0.76353012,0.403341809,0.0,17,1.0
79.42030298,0.436988978,0.412788795,195.30233,8,1.491227993
215.3611059,2.895001395,0.995575153,215.9896695,9,1.428529588
264.8387211,2.324958307,0.444641011,117.0361951,21,1.169297966
359.4051041,1.770728615,0.81193438,298.4399385,16,1.240198454
335.9207993,1.41176455,1.283736055,0.0,0,1.0
231.3234718,1.160515415,0.352832041,105.3646198,3,1.918705904
151.6492992,1.679551862,0.891320564,0.0,17,1.400809131
229.0238513,0.683509567,0.27878554,0.0,14,1.371354749
282.8345825,0.615273053,0.834561124,0.0,14,1.390032604
42.60102873,0.422049695,1.245477223,99.3978113,0,1.0
147.5657603,1.895445314,1.135505064,0.0,21,1.658754316
302.3288228,3.194124042,0.445959351,0.0,23,1.103819759
138.1798627,1.257797662,1.229493227,0.0,0,1.311085874
205.8740176,3.103759884,0.510097967,59.42295568,10,1.02387753
211.5969699,1.155540092,1.515390003,0.0,10,1.0
66.41145113,1.879272641,0.612968451,235.2422616,5,1.046125679
130.404759,3.358894672,0.865132037,0.0,0,1.186972084
120.4240639,0.982022346,0.852974716,0.0,13,1.25789568
9.430815072,1.409496278,0.162432083,272.2474525,23,1.061428502
8.709035001,2.882622225,1.150506484,142.2030285,5,1.220163409
299.4109357,0.967559516,0.687817604,0.0,16,1.141216942
